bs_id,bs_technology,bs_fc,bs_operator,bs_lat,bs_long,bs_power
bs_mno_2_3g_855,3g,2000,mno_2,52.275,-6.3943,40
bs_mno_2_3g_803,3g,2000,mno_2,52.336,-6.4561,37
bs_mno_2_3g_762,3g,2000,mno_2,53.855,-6.5396,37
bs_mno_2_3g_774,3g,2000,mno_2,53.827,-6.515,40
bs_mno_2_3g_776,3g,2000,mno_2,53.917,-6.5123,40
bs_mno_2_3g_862,3g,2000,mno_2,53.352,-6.3905,37
bs_mno_2_3g_865,3g,2000,mno_2,53.366,-6.389,37
bs_mno_2_3g_844,3g,2000,mno_2,53.309,-6.402,37
bs_mno_2_3g_856,3g,2000,mno_2,53.323,-6.3942,37
bs_mno_2_3g_863,3g,2000,mno_2,53.347,-6.3894,37
bs_mno_2_3g_880,3g,2000,mno_2,53.366,-6.3791,37
bs_mno_2_3g_806,3g,2000,mno_2,53.97,-6.4528,37
bs_mno_2_3g_867,3g,2000,mno_2,53.968,-6.3878,37
bs_mno_2_3g_828,3g,2000,mno_2,53.999,-6.4175,37
bs_mno_2_3g_843,3g,2000,mno_2,54.005,-6.4027,37
bs_mno_2_3g_851,3g,2000,mno_2,54.0,-6.4003,37
bs_mno_2_3g_852,3g,2000,mno_2,53.997,-6.4002,37
bs_mno_2_3g_861,3g,2000,mno_2,53.313,-6.3905,37
bs_mno_2_3g_878,3g,2000,mno_2,53.346,-6.3796,37
bs_mno_2_3g_887,3g,2000,mno_2,53.356,-6.3738,37
bs_mno_2_3g_900,3g,2000,mno_2,53.363,-6.3617,37
bs_mno_2_3g_872,3g,2000,mno_2,53.332,-6.3834,37
bs_mno_2_3g_892,3g,2000,mno_2,53.345,-6.3686,37
bs_mno_2_3g_846,3g,2000,mno_2,54.012,-6.4018,37
bs_mno_2_3g_938,3g,2000,mno_2,52.245,-6.3295,40
bs_mno_2_3g_890,3g,2000,mno_2,53.287,-6.3709,33
bs_mno_2_3g_915,3g,2000,mno_2,53.348,-6.3488,37
bs_mno_2_3g_909,3g,2000,mno_2,53.342,-6.3531,37
bs_mno_2_3g_8,3g,2000,mno_2,51.642,-9.9996,40
bs_mno_2_3g_877,3g,2000,mno_2,53.319,-6.3796,37
bs_mno_2_3g_888,3g,2000,mno_2,53.331,-6.3733,37
bs_mno_2_3g_889,3g,2000,mno_2,53.333,-6.373,37
bs_mno_2_3g_896,3g,2000,mno_2,53.318,-6.3631,33
bs_mno_2_3g_901,3g,2000,mno_2,53.312,-6.3612,33
bs_mno_2_3g_905,3g,2000,mno_2,53.332,-6.3557,37
bs_mno_2_3g_918,3g,2000,mno_2,53.314,-6.3441,37
bs_mno_2_3g_921,3g,2000,mno_2,53.324,-6.343,33
bs_mno_2_3g_933,3g,2000,mno_2,53.317,-6.3319,37
bs_mno_2_3g_937,3g,2000,mno_2,53.321,-6.3301,37
bs_mno_2_3g_927,3g,2000,mno_2,53.334,-6.3378,33
bs_mno_2_3g_932,3g,2000,mno_2,53.329,-6.3321,33
bs_mno_2_3g_939,3g,2000,mno_2,53.334,-6.3266,33
bs_mno_2_3g_942,3g,2000,mno_2,53.339,-6.3198,33
bs_mno_2_3g_949,3g,2000,mno_2,53.342,-6.3153,33
bs_mno_2_3g_955,3g,2000,mno_2,53.335,-6.3118,33
bs_mno_2_3g_957,3g,2000,mno_2,53.343,-6.3078,33
bs_mno_2_3g_959,3g,2000,mno_2,53.341,-6.3063,33
bs_mno_2_3g_958,3g,2000,mno_2,53.365,-6.3064,37
bs_mno_2_3g_969,3g,2000,mno_2,53.346,-6.2982,33
bs_mno_2_3g_970,3g,2000,mno_2,53.36,-6.2978,37
bs_mno_1_3g_2477,3g,2000,mno_1,52.139,-10.27,40
bs_mno_1_3g_2479,3g,2000,mno_1,52.131,-10.151,40
bs_mno_1_3g_2478,3g,2000,mno_1,51.959,-10.233,40
bs_mno_1_3g_2481,3g,2000,mno_1,52.174,-10.004,40
bs_mno_1_3g_2480,3g,2000,mno_1,53.488,-10.012,40
bs_mno_1_3g_2485,3g,2000,mno_1,53.455,-9.8559,40
bs_mno_1_3g_2487,3g,2000,mno_1,52.107,-9.7877,40
bs_mno_1_3g_2482,3g,2000,mno_1,54.221,-9.9819,40
bs_mno_1_3g_2483,3g,2000,mno_1,51.819,-9.9675,40
bs_mno_1_3g_2484,3g,2000,mno_1,51.649,-9.916,40
bs_mno_1_3g_2486,3g,2000,mno_1,51.788,-9.8069,40
bs_mno_1_3g_2489,3g,2000,mno_1,52.135,-9.7407,40
bs_mno_1_3g_2497,3g,2000,mno_1,52.081,-9.6508,40
bs_mno_1_3g_2498,3g,2000,mno_1,52.237,-9.6506,40
bs_mno_1_3g_2505,3g,2000,mno_1,52.166,-9.5636,40
bs_mno_1_3g_2488,3g,2000,mno_1,52.32,-9.7777,40
bs_mno_1_3g_2490,3g,2000,mno_1,52.279,-9.7269,37
bs_mno_1_3g_2491,3g,2000,mno_1,52.269,-9.7083,37
bs_mno_1_3g_2492,3g,2000,mno_1,52.27,-9.701,37
bs_mno_1_3g_2493,3g,2000,mno_1,52.272,-9.679,37
bs_mno_1_3g_2495,3g,2000,mno_1,52.512,-9.669,40
bs_mno_1_3g_2501,3g,2000,mno_1,52.362,-9.5894,40
bs_mno_1_3g_2494,3g,2000,mno_1,52.289,-9.6726,37
bs_mno_1_3g_2496,3g,2000,mno_1,52.662,-9.6642,40
bs_mno_1_3g_2515,3g,2000,mno_1,52.448,-9.4842,37
bs_mno_1_3g_2514,3g,2000,mno_1,52.641,-9.4872,37
bs_mno_1_3g_2519,3g,2000,mno_1,52.722,-9.4412,40
bs_mno_1_3g_2510,3g,2000,mno_1,52.062,-9.5122,37
bs_mno_1_3g_2511,3g,2000,mno_1,52.059,-9.5052,37
bs_mno_1_3g_2512,3g,2000,mno_1,52.054,-9.505,37
bs_mno_1_3g_2513,3g,2000,mno_1,52.044,-9.5014,37
bs_mno_1_3g_2516,3g,2000,mno_1,52.059,-9.4838,37
bs_mno_1_3g_2507,3g,2000,mno_1,51.879,-9.5356,40
bs_mno_1_3g_2517,3g,2000,mno_1,52.23,-9.4647,37
bs_mno_1_3g_2499,3g,2000,mno_1,53.26,-9.607,40
bs_mno_1_3g_2500,3g,2000,mno_1,53.464,-9.6043,40
bs_mno_1_3g_2522,3g,2000,mno_1,53.404,-9.3894,40
bs_mno_1_3g_2525,3g,2000,mno_1,52.373,-9.3716,40
bs_mno_1_3g_2502,3g,2000,mno_1,51.878,-9.5815,37
bs_mno_1_3g_2508,3g,2000,mno_1,51.76,-9.535,40
bs_mno_1_3g_2503,3g,2000,mno_1,54.121,-9.5744,40
bs_mno_1_3g_2504,3g,2000,mno_1,53.719,-9.5648,40
bs_mno_1_3g_2509,3g,2000,mno_1,53.796,-9.5186,37
bs_mno_1_3g_2506,3g,2000,mno_1,53.882,-9.5433,40
bs_mno_1_3g_2524,3g,2000,mno_1,52.265,-9.3825,40
bs_mno_1_3g_2518,3g,2000,mno_1,51.68,-9.4517,40
bs_mno_1_3g_2521,3g,2000,mno_1,52.655,-9.3907,40
bs_mno_1_3g_2523,3g,2000,mno_1,52.576,-9.3878,40
bs_mno_1_3g_2530,3g,2000,mno_1,52.387,-9.2894,40
bs_mno_1_3g_2532,3g,2000,mno_1,52.064,-9.2862,40
bs_mno_1_3g_2526,3g,2000,mno_1,51.56,-9.3311,40
bs_mno_1_3g_2520,3g,2000,mno_1,52.855,-9.3972,40
bs_mno_1_3g_2534,3g,2000,mno_1,52.944,-9.2712,40
bs_mno_1_3g_2533,3g,2000,mno_1,53.02,-9.2742,40
bs_mno_1_3g_2536,3g,2000,mno_1,52.573,-9.2285,40
bs_mno_1_3g_2527,3g,2000,mno_1,53.427,-9.3225,40
bs_mno_1_3g_2540,3g,2000,mno_1,53.338,-9.1794,40
bs_mno_1_3g_2535,3g,2000,mno_1,51.549,-9.263,37
bs_mno_1_3g_2544,3g,2000,mno_1,51.574,-9.1518,40
bs_mno_1_3g_2549,3g,2000,mno_1,53.305,-9.1285,40
bs_mno_1_3g_2538,3g,2000,mno_1,53.624,-9.2253,40
bs_mno_1_3g_2528,3g,2000,mno_1,53.851,-9.3024,37
bs_mno_1_3g_2529,3g,2000,mno_1,53.859,-9.2938,37
bs_mno_1_3g_2531,3g,2000,mno_1,53.782,-9.2871,40
bs_mno_1_3g_2542,3g,2000,mno_1,53.834,-9.1532,40
bs_mno_1_3g_2547,3g,2000,mno_1,52.412,-9.1307,40
bs_mno_1_3g_2562,3g,2000,mno_1,52.455,-9.0675,40
bs_mno_1_3g_2550,3g,2000,mno_1,52.116,-9.1242,40
bs_mno_1_3g_2563,3g,2000,mno_1,52.049,-9.0663,40
bs_mno_1_3g_2545,3g,2000,mno_1,52.731,-9.143,40
bs_mno_1_3g_2553,3g,2000,mno_1,52.609,-9.1027,40
bs_mno_1_3g_2537,3g,2000,mno_1,54.119,-9.2266,40
bs_mno_1_3g_2539,3g,2000,mno_1,54.193,-9.2212,40
bs_mno_1_3g_2541,3g,2000,mno_1,54.113,-9.1585,37
bs_mno_1_3g_2546,3g,2000,mno_1,54.112,-9.1342,40
bs_mno_1_3g_2555,3g,2000,mno_1,53.448,-9.0851,40
bs_mno_1_3g_2543,3g,2000,mno_1,53.251,-9.1519,40
bs_mno_1_3g_2548,3g,2000,mno_1,53.27,-9.1285,37
bs_mno_1_3g_2552,3g,2000,mno_1,53.269,-9.108,37
bs_mno_1_3g_2554,3g,2000,mno_1,53.258,-9.1007,37
bs_mno_1_3g_2556,3g,2000,mno_1,53.258,-9.0844,37
bs_mno_1_3g_2557,3g,2000,mno_1,53.267,-9.0804,37
bs_mno_1_3g_2558,3g,2000,mno_1,53.274,-9.0782,37
bs_mno_1_3g_2559,3g,2000,mno_1,53.289,-9.0742,37
bs_mno_1_3g_2560,3g,2000,mno_1,53.264,-9.0721,37
bs_mno_1_3g_2564,3g,2000,mno_1,53.284,-9.0638,37
bs_mno_1_3g_2565,3g,2000,mno_1,53.272,-9.0631,37
bs_mno_1_3g_2566,3g,2000,mno_1,53.276,-9.0626,37
bs_mno_1_3g_2570,3g,2000,mno_1,53.281,-9.0484,37
bs_mno_1_3g_2572,3g,2000,mno_1,53.286,-9.0442,37
bs_mno_1_3g_2573,3g,2000,mno_1,53.279,-9.0398,37
bs_mno_1_3g_2574,3g,2000,mno_1,53.281,-9.0332,37
bs_mno_1_3g_2567,3g,2000,mno_1,53.27,-9.0543,33
bs_mno_1_3g_2568,3g,2000,mno_1,53.274,-9.0502,33
bs_mno_1_3g_2569,3g,2000,mno_1,53.276,-9.0492,33
bs_mno_1_3g_2571,3g,2000,mno_1,53.273,-9.0471,33
bs_mno_1_3g_2575,3g,2000,mno_1,53.3,-9.032,37
bs_mno_1_3g_2576,3g,2000,mno_1,53.27,-9.0227,37
bs_mno_1_3g_2578,3g,2000,mno_1,53.288,-9.0215,37
bs_mno_1_3g_2579,3g,2000,mno_1,53.28,-9.0206,37
bs_mno_1_3g_2580,3g,2000,mno_1,53.278,-9.014,37
bs_mno_1_3g_2581,3g,2000,mno_1,53.29,-9.0133,37
bs_mno_1_3g_2583,3g,2000,mno_1,53.407,-9.0116,40
bs_mno_1_3g_2584,3g,2000,mno_1,53.483,-9.0111,40
bs_mno_1_3g_2592,3g,2000,mno_1,53.317,-8.9814,40
bs_mno_1_3g_2585,3g,2000,mno_1,53.3,-8.999,37
bs_mno_1_3g_2589,3g,2000,mno_1,53.29,-8.9858,37
bs_mno_1_3g_2595,3g,2000,mno_1,53.279,-8.9783,37
bs_mno_1_3g_2577,3g,2000,mno_1,53.975,-9.0226,40
bs_mno_1_3g_2586,3g,2000,mno_1,53.847,-8.9989,40
bs_mno_1_3g_2594,3g,2000,mno_1,53.721,-8.9793,40
bs_mno_1_3g_2601,3g,2000,mno_1,53.94,-8.9512,40
bs_mno_1_3g_2587,3g,2000,mno_1,53.721,-8.9969,37
bs_mno_1_3g_2611,3g,2000,mno_1,53.789,-8.9271,40
bs_mno_1_3g_2603,3g,2000,mno_1,53.343,-8.9435,40
bs_mno_1_3g_2604,3g,2000,mno_1,53.304,-8.941,40
bs_mno_1_3g_2551,3g,2000,mno_1,51.727,-9.1156,40
bs_mno_1_3g_2609,3g,2000,mno_1,51.613,-8.9316,40
bs_mno_1_3g_2561,3g,2000,mno_1,52.787,-9.0687,40
bs_mno_1_3g_2588,3g,2000,mno_1,52.83,-8.9927,40
bs_mno_1_3g_2590,3g,2000,mno_1,52.841,-8.9841,37
bs_mno_1_3g_2591,3g,2000,mno_1,52.862,-8.983,37
bs_mno_1_3g_2593,3g,2000,mno_1,52.847,-8.9805,37
bs_mno_1_3g_2597,3g,2000,mno_1,52.811,-8.9631,40
bs_mno_1_3g_2599,3g,2000,mno_1,52.824,-8.9593,37
bs_mno_1_3g_2596,3g,2000,mno_1,52.595,-8.9767,40
bs_mno_1_3g_2582,3g,2000,mno_1,52.228,-9.0118,40
bs_mno_1_3g_2605,3g,2000,mno_1,52.523,-8.9393,40
bs_mno_1_3g_2608,3g,2000,mno_1,53.279,-8.9339,40
bs_mno_1_3g_2610,3g,2000,mno_1,53.27,-8.9275,40
bs_mno_1_3g_2612,3g,2000,mno_1,53.361,-8.9234,40
bs_mno_1_3g_2606,3g,2000,mno_1,51.735,-8.9366,40
bs_mno_1_3g_2613,3g,2000,mno_1,52.692,-8.9196,37
bs_mno_1_3g_2602,3g,2000,mno_1,53.127,-8.947,40
bs_mno_1_3g_2607,3g,2000,mno_1,52.859,-8.9357,40
bs_mno_1_3g_2615,3g,2000,mno_1,52.932,-8.9057,40
bs_mno_1_3g_2619,3g,2000,mno_1,52.873,-8.8941,40
bs_mno_1_3g_2614,3g,2000,mno_1,52.789,-8.9142,40
bs_mno_1_3g_2616,3g,2000,mno_1,52.697,-8.9016,37
bs_mno_1_3g_2617,3g,2000,mno_1,52.763,-8.8985,40
bs_mno_1_3g_2629,3g,2000,mno_1,52.783,-8.8522,40
bs_mno_1_3g_2622,3g,2000,mno_1,52.707,-8.8766,37
bs_mno_1_3g_2620,3g,2000,mno_1,52.182,-8.8918,40
bs_mno_1_3g_2598,3g,2000,mno_1,51.897,-8.9602,40
bs_mno_1_3g_2600,3g,2000,mno_1,51.905,-8.9552,37
bs_mno_1_3g_2628,3g,2000,mno_1,53.309,-8.853,40
bs_mno_1_3g_2623,3g,2000,mno_1,53.2,-8.8675,40
bs_mno_1_3g_2635,3g,2000,mno_1,53.965,-8.794,40
bs_mno_1_3g_2627,3g,2000,mno_1,53.515,-8.8531,40
bs_mno_1_3g_2618,3g,2000,mno_1,53.629,-8.8985,40
bs_mno_1_3g_2634,3g,2000,mno_1,53.257,-8.7972,40
bs_mno_1_3g_2624,3g,2000,mno_1,52.64,-8.8655,40
bs_mno_1_3g_2625,3g,2000,mno_1,52.723,-8.8613,37
bs_mno_1_3g_2626,3g,2000,mno_1,52.715,-8.8611,37
bs_mno_1_3g_2639,3g,2000,mno_1,52.851,-8.7635,40
bs_mno_1_3g_2640,3g,2000,mno_1,53.299,-8.7517,40
bs_mno_1_3g_2638,3g,2000,mno_1,53.763,-8.7668,40
bs_mno_1_3g_2631,3g,2000,mno_1,52.472,-8.8254,40
bs_mno_1_3g_2636,3g,2000,mno_1,52.618,-8.7772,40
bs_mno_1_3g_2637,3g,2000,mno_1,52.74,-8.7765,40
bs_mno_1_3g_2630,3g,2000,mno_1,51.858,-8.8493,40
bs_mno_1_3g_2632,3g,2000,mno_1,53.067,-8.8174,40
bs_mno_1_3g_2633,3g,2000,mno_1,53.018,-8.8092,40
bs_mno_1_3g_2641,3g,2000,mno_1,53.239,-8.7416,40
bs_mno_1_3g_2644,3g,2000,mno_1,52.522,-8.7179,40
bs_mno_1_3g_2642,3g,2000,mno_1,51.744,-8.7393,37
bs_mno_1_3g_2621,3g,2000,mno_1,51.624,-8.8882,37
bs_mno_1_3g_2645,3g,2000,mno_1,52.595,-8.712,40
bs_mno_1_3g_2650,3g,2000,mno_1,52.187,-8.6721,40
bs_mno_1_3g_2651,3g,2000,mno_1,52.229,-8.6708,40
bs_mno_1_3g_2652,3g,2000,mno_1,53.15,-8.6704,40
bs_mno_1_3g_2647,3g,2000,mno_1,52.636,-8.688,37
bs_mno_1_3g_2649,3g,2000,mno_1,52.675,-8.6818,37
bs_mno_1_3g_2646,3g,2000,mno_1,51.772,-8.6968,40
bs_mno_1_3g_2660,3g,2000,mno_1,51.876,-8.6476,40
bs_mno_1_3g_2661,3g,2000,mno_1,51.782,-8.6471,40
bs_mno_1_3g_2648,3g,2000,mno_1,52.356,-8.682,37
bs_mno_1_3g_2643,3g,2000,mno_1,54.038,-8.723,40
bs_mno_1_3g_2693,3g,2000,mno_1,53.901,-8.5787,40
bs_mno_1_3g_2653,3g,2000,mno_1,52.622,-8.6554,37
bs_mno_1_3g_2654,3g,2000,mno_1,52.638,-8.6533,33
bs_mno_1_3g_2655,3g,2000,mno_1,52.669,-8.6523,37
bs_mno_1_3g_2656,3g,2000,mno_1,52.68,-8.6523,37
bs_mno_1_3g_2657,3g,2000,mno_1,52.629,-8.651,37
bs_mno_1_3g_2658,3g,2000,mno_1,52.655,-8.6506,37
bs_mno_1_3g_2664,3g,2000,mno_1,52.675,-8.6411,33
bs_mno_1_3g_2665,3g,2000,mno_1,52.634,-8.6404,37
bs_mno_1_3g_2667,3g,2000,mno_1,52.651,-8.6329,37
bs_mno_1_3g_2668,3g,2000,mno_1,52.67,-8.6306,33
bs_mno_1_3g_2681,3g,2000,mno_1,52.65,-8.614,37
bs_mno_1_3g_2682,3g,2000,mno_1,52.682,-8.6134,37
bs_mno_1_3g_2683,3g,2000,mno_1,52.703,-8.6112,40
bs_mno_1_3g_2684,3g,2000,mno_1,52.693,-8.6084,40
bs_mno_1_3g_2666,3g,2000,mno_1,52.658,-8.6335,33
bs_mno_1_3g_2669,3g,2000,mno_1,52.659,-8.6302,33
bs_mno_1_3g_2670,3g,2000,mno_1,52.645,-8.6286,33
bs_mno_1_3g_2671,3g,2000,mno_1,52.662,-8.628,33
bs_mno_1_3g_2674,3g,2000,mno_1,52.666,-8.6247,33
bs_mno_1_3g_2675,3g,2000,mno_1,52.669,-8.6235,33
bs_mno_1_3g_2677,3g,2000,mno_1,52.661,-8.6214,33
bs_mno_1_3g_2678,3g,2000,mno_1,52.665,-8.621,33
bs_mno_1_3g_2679,3g,2000,mno_1,52.657,-8.618,33
bs_mno_1_3g_2680,3g,2000,mno_1,52.669,-8.6158,33
bs_mno_1_3g_2686,3g,2000,mno_1,52.656,-8.6063,37
bs_mno_1_3g_2688,3g,2000,mno_1,52.663,-8.596,37
bs_mno_1_3g_2689,3g,2000,mno_1,52.647,-8.5842,37
bs_mno_1_3g_2696,3g,2000,mno_1,52.673,-8.5704,37
bs_mno_1_3g_2692,3g,2000,mno_1,53.739,-8.5818,40
bs_mno_1_3g_2700,3g,2000,mno_1,53.202,-8.5534,40
bs_mno_1_3g_2697,3g,2000,mno_1,53.197,-8.5694,37
bs_mno_1_3g_2672,3g,2000,mno_1,51.897,-8.6274,37
bs_mno_1_3g_2714,3g,2000,mno_1,54.139,-8.5219,40
bs_mno_1_3g_2725,3g,2000,mno_1,54.088,-8.5045,40
bs_mno_1_3g_2707,3g,2000,mno_1,52.578,-8.5363,40
bs_mno_1_3g_2699,3g,2000,mno_1,52.665,-8.5642,37
bs_mno_1_3g_2694,3g,2000,mno_1,52.398,-8.5751,40
bs_mno_1_3g_2706,3g,2000,mno_1,52.477,-8.546,40
bs_mno_1_3g_2718,3g,2000,mno_1,52.591,-8.5139,40
bs_mno_1_3g_2705,3g,2000,mno_1,52.639,-8.5464,37
bs_mno_1_3g_2702,3g,2000,mno_1,52.664,-8.5518,37
bs_mno_1_3g_2704,3g,2000,mno_1,52.673,-8.5489,37
bs_mno_1_3g_2708,3g,2000,mno_1,52.664,-8.5355,33
bs_mno_1_3g_2685,3g,2000,mno_1,51.887,-8.6076,37
bs_mno_1_3g_2690,3g,2000,mno_1,51.918,-8.5836,40
bs_mno_1_3g_2691,3g,2000,mno_1,51.887,-8.5826,37
bs_mno_1_3g_2695,3g,2000,mno_1,51.962,-8.5741,40
bs_mno_1_3g_2701,3g,2000,mno_1,51.894,-8.5531,37
bs_mno_1_3g_2703,3g,2000,mno_1,51.876,-8.5493,37
bs_mno_1_3g_2698,3g,2000,mno_1,51.933,-8.5648,37
bs_mno_1_3g_2710,3g,2000,mno_1,51.888,-8.5328,37
bs_mno_1_3g_2711,3g,2000,mno_1,51.877,-8.5295,37
bs_mno_1_3g_2712,3g,2000,mno_1,51.706,-8.5251,37
bs_mno_1_3g_2730,3g,2000,mno_1,51.747,-8.4962,40
bs_mno_1_3g_2720,3g,2000,mno_1,51.71,-8.5107,37
bs_mno_1_3g_2716,3g,2000,mno_1,52.716,-8.5167,40
bs_mno_1_3g_2662,3g,2000,mno_1,52.295,-8.6446,40
bs_mno_1_3g_2659,3g,2000,mno_1,52.13,-8.6484,37
bs_mno_1_3g_2663,3g,2000,mno_1,52.137,-8.6415,37
bs_mno_1_3g_2673,3g,2000,mno_1,52.142,-8.6249,40
bs_mno_1_3g_2676,3g,2000,mno_1,52.034,-8.6215,40
bs_mno_1_3g_2717,3g,2000,mno_1,51.888,-8.5146,37
bs_mno_1_3g_2719,3g,2000,mno_1,51.903,-8.5124,37
bs_mno_1_3g_2721,3g,2000,mno_1,51.883,-8.5098,37
bs_mno_1_3g_2722,3g,2000,mno_1,51.893,-8.5077,37
bs_mno_1_3g_2727,3g,2000,mno_1,51.903,-8.4968,37
bs_mno_1_3g_2723,3g,2000,mno_1,51.877,-8.5075,37
bs_mno_1_3g_2731,3g,2000,mno_1,51.898,-8.4958,37
bs_mno_1_3g_2733,3g,2000,mno_1,51.892,-8.4934,37
bs_mno_1_3g_2735,3g,2000,mno_1,51.912,-8.49,37
bs_mno_1_3g_2736,3g,2000,mno_1,51.914,-8.4899,37
bs_mno_1_3g_2737,3g,2000,mno_1,51.89,-8.4892,37
bs_mno_1_3g_2738,3g,2000,mno_1,51.891,-8.4881,37
bs_mno_1_3g_2743,3g,2000,mno_1,51.923,-8.4863,37
bs_mno_1_3g_2749,3g,2000,mno_1,51.902,-8.4811,37
bs_mno_1_3g_2751,3g,2000,mno_1,51.903,-8.4788,37
bs_mno_1_3g_2759,3g,2000,mno_1,51.921,-8.4734,37
bs_mno_1_3g_2785,3g,2000,mno_1,51.939,-8.4543,40
bs_mno_1_3g_2724,3g,2000,mno_1,51.869,-8.5052,37
bs_mno_1_3g_2728,3g,2000,mno_1,51.877,-8.4967,37
bs_mno_1_3g_2740,3g,2000,mno_1,51.883,-8.488,37
bs_mno_1_3g_2765,3g,2000,mno_1,51.916,-8.4688,37
bs_mno_1_3g_2774,3g,2000,mno_1,51.927,-8.4641,37
bs_mno_1_3g_2744,3g,2000,mno_1,51.878,-8.4854,37
bs_mno_1_3g_2726,3g,2000,mno_1,51.888,-8.5037,33
bs_mno_1_3g_2739,3g,2000,mno_1,51.904,-8.4881,33
bs_mno_1_3g_2747,3g,2000,mno_1,51.871,-8.4817,37
bs_mno_1_3g_2756,3g,2000,mno_1,51.889,-8.4744,37
bs_mno_1_3g_2777,3g,2000,mno_1,51.91,-8.4614,37
bs_mno_1_3g_2782,3g,2000,mno_1,51.916,-8.458,37
bs_mno_1_3g_2745,3g,2000,mno_1,51.849,-8.4843,37
bs_mno_1_3g_2752,3g,2000,mno_1,51.865,-8.4774,37
bs_mno_1_3g_2761,3g,2000,mno_1,51.874,-8.4713,37
bs_mno_1_3g_2762,3g,2000,mno_1,51.881,-8.4708,37
bs_mno_1_3g_2746,3g,2000,mno_1,51.893,-8.4842,33
bs_mno_1_3g_2748,3g,2000,mno_1,51.897,-8.4817,33
bs_mno_1_3g_2750,3g,2000,mno_1,51.9,-8.4792,33
bs_mno_1_3g_2753,3g,2000,mno_1,51.897,-8.4766,33
bs_mno_1_3g_2754,3g,2000,mno_1,51.907,-8.4762,33
bs_mno_1_3g_2755,3g,2000,mno_1,51.903,-8.4751,33
bs_mno_1_3g_2757,3g,2000,mno_1,51.894,-8.4743,33
bs_mno_1_3g_2758,3g,2000,mno_1,51.898,-8.4734,33
bs_mno_1_3g_2760,3g,2000,mno_1,51.9,-8.4725,33
bs_mno_1_3g_2771,3g,2000,mno_1,51.885,-8.4662,37
bs_mno_1_3g_2775,3g,2000,mno_1,51.872,-8.4625,37
bs_mno_1_3g_2776,3g,2000,mno_1,51.89,-8.4622,37
bs_mno_1_3g_2779,3g,2000,mno_1,51.886,-8.4587,37
bs_mno_1_3g_2781,3g,2000,mno_1,51.905,-8.458,37
bs_mno_1_3g_2784,3g,2000,mno_1,51.908,-8.4549,37
bs_mno_1_3g_2786,3g,2000,mno_1,51.891,-8.4539,37
bs_mno_1_3g_2789,3g,2000,mno_1,51.817,-8.4497,40
bs_mno_1_3g_2787,3g,2000,mno_1,51.867,-8.4515,37
bs_mno_1_3g_2788,3g,2000,mno_1,51.876,-8.4513,37
bs_mno_1_3g_2764,3g,2000,mno_1,51.898,-8.4699,33
bs_mno_1_3g_2768,3g,2000,mno_1,51.904,-8.4681,33
bs_mno_1_3g_2791,3g,2000,mno_1,51.914,-8.447,37
bs_mno_1_3g_2767,3g,2000,mno_1,51.896,-8.4684,33
bs_mno_1_3g_2792,3g,2000,mno_1,51.898,-8.4444,37
bs_mno_1_3g_2769,3g,2000,mno_1,52.358,-8.4678,40
bs_mno_1_3g_2770,3g,2000,mno_1,51.901,-8.4663,33
bs_mno_1_3g_2795,3g,2000,mno_1,51.912,-8.4396,37
bs_mno_1_3g_2793,3g,2000,mno_1,52.806,-8.4429,40
bs_mno_1_3g_2810,3g,2000,mno_1,52.651,-8.3996,40
bs_mno_1_3g_2709,3g,2000,mno_1,52.889,-8.5349,40
bs_mno_1_3g_2772,3g,2000,mno_1,51.898,-8.4645,33
bs_mno_1_3g_2773,3g,2000,mno_1,51.895,-8.4641,33
bs_mno_1_3g_2780,3g,2000,mno_1,51.905,-8.4584,33
bs_mno_1_3g_2783,3g,2000,mno_1,51.898,-8.4576,33
bs_mno_1_3g_2796,3g,2000,mno_1,51.878,-8.4353,37
bs_mno_1_3g_2797,3g,2000,mno_1,51.899,-8.4351,37
bs_mno_1_3g_2798,3g,2000,mno_1,51.889,-8.4347,37
bs_mno_1_3g_2799,3g,2000,mno_1,51.914,-8.4239,37
bs_mno_1_3g_2800,3g,2000,mno_1,51.922,-8.4233,37
bs_mno_1_3g_2801,3g,2000,mno_1,51.892,-8.4187,37
bs_mno_1_3g_2687,3g,2000,mno_1,54.275,-8.5965,40
bs_mno_1_3g_2713,3g,2000,mno_1,54.368,-8.5222,40
bs_mno_1_3g_2729,3g,2000,mno_1,54.274,-8.4965,37
bs_mno_1_3g_2732,3g,2000,mno_1,54.202,-8.4943,40
bs_mno_1_3g_2734,3g,2000,mno_1,54.265,-8.4915,37
bs_mno_1_3g_2742,3g,2000,mno_1,54.185,-8.4866,40
bs_mno_1_3g_2766,3g,2000,mno_1,54.269,-8.4687,37
bs_mno_1_3g_2778,3g,2000,mno_1,54.282,-8.4604,37
bs_mno_1_3g_2790,3g,2000,mno_1,54.281,-8.4476,37
bs_mno_1_3g_2802,3g,2000,mno_1,51.886,-8.4118,37
bs_mno_1_3g_2804,3g,2000,mno_1,51.897,-8.4115,37
bs_mno_1_3g_2805,3g,2000,mno_1,51.891,-8.4108,37
bs_mno_1_3g_2807,3g,2000,mno_1,51.886,-8.4087,37
bs_mno_1_3g_2809,3g,2000,mno_1,51.894,-8.4028,37
bs_mno_1_3g_2812,3g,2000,mno_1,51.883,-8.3977,37
bs_mno_1_3g_2813,3g,2000,mno_1,51.93,-8.3952,37
